56152,[ 0.04124889  0.95875111]
56163,[ 0.32200064  0.67799936]
56174,[ 0.93714787  0.06285213]
56218,[ 0.82307709  0.17692291]
56225,[ 0.28470565  0.71529435]
56226,[ 0.17324868  0.82675132]
56232,[ 0.019981  0.980019]
56245,[ 0.22070202  0.77929798]
56262,[ 0.19651029  0.80348971]
56304,[ 0.0296732  0.9703268]
56316,[ 0.07297638  0.92702362]
56319,[ 0.46554036  0.53445964]
56332,[ 0.07312154  0.92687846]
56348,[ 0.02910269  0.97089731]
56375,[ 0.03100235  0.96899765]
56406,[ 0.06163198  0.93836802]
56416,[ 0.23873515  0.76126485]
56435,[ 0.85150833  0.14849167]
56475,[ 0.73955256  0.26044744]
56480,[ 0.92122226  0.07877774]
56488,[ 0.05045888  0.94954112]
56489,[ 0.07194624  0.92805376]
56490,[ 0.94913135  0.05086865]
56510,[ 0.05079463  0.94920537]
56512,[ 0.11744483  0.88255517]
56540,[ 0.04853753  0.95146247]
56560,[ 0.04301687  0.95698313]
56563,[ 0.08378082  0.91621918]
56581,[ 0.02945418  0.97054582]
56594,[ 0.0794997  0.9205003]
56612,[ 0.48395187  0.51604813]
56639,[ 0.10703472  0.89296528]
56643,[ 0.97002667  0.02997333]
56649,[ 0.64732798  0.35267202]
56675,[ 0.76979682  0.23020318]
56701,[ 0.0412223  0.9587777]
56707,[ 0.0597375  0.9402625]
56710,[ 0.38826624  0.61173376]
56715,[ 0.62195673  0.37804327]
56720,[ 0.20132432  0.79867568]
56722,[ 0.13041917  0.86958083]
56723,[ 0.09352798  0.90647202]
56728,[ 0.08971233  0.91028767]
56734,[ 0.09460564  0.90539436]
56737,[ 0.36342205  0.63657795]
56742,[ 0.87427202  0.12572798]
56747,[ 0.75959796  0.24040204]
56752,[ 0.61350664  0.38649336]
56755,[ 0.22529801  0.77470199]
56761,[ 0.30471507  0.69528493]
56773,[ 0.07436607  0.92563393]
56793,[ 0.05198516  0.94801484]
56799,[ 0.04777242  0.95222758]
56812,[ 0.24606096  0.75393904]
56827,[ 0.12006028  0.87993972]
56832,[ 0.38960753  0.61039247]
56839,[ 0.5915936  0.4084064]
56840,[ 0.04093992  0.95906008]
56861,[ 0.19579129  0.80420871]
56862,[ 0.40085187  0.59914813]
56872,[ 0.06301017  0.93698983]
56878,[ 0.98259067  0.01740933]
56883,[ 0.08334436  0.91665564]
56893,[ 0.62286233  0.37713767]
56901,[ 0.14426385  0.85573615]
56914,[ 0.70078002  0.29921998]
56946,[ 0.04952162  0.95047838]
56950,[ 0.35261257  0.64738743]
56953,[ 0.64958942  0.35041058]
56973,[ 0.76998902  0.23001098]
56987,[ 0.01879757  0.98120243]
56989,[ 0.1051874  0.8948126]
57001,[ 0.05903119  0.94096881]
57015,[ 0.12716163  0.87283837]
57022,[ 0.59167396  0.40832604]
57038,[ 0.07230409  0.92769591]
57040,[ 0.46716241  0.53283759]
57053,[ 0.62230134  0.37769866]
57055,[ 0.21183695  0.78816305]
57062,[ 0.07061345  0.92938655]
57074,[ 0.14663838  0.85336162]
57078,[ 0.12657269  0.87342731]
57085,[ 0.08933303  0.91066697]
57086,[ 0.06016837  0.93983163]
57092,[ 0.04460045  0.95539955]
57099,[ 0.02614926  0.97385074]
57103,[ 0.09404924  0.90595076]
57113,[ 0.24466484  0.75533516]
57126,[ 0.46329526  0.53670474]
57127,[ 0.05625984  0.94374016]
57130,[ 0.1560589  0.8439411]
57143,[ 0.02801994  0.97198006]
57162,[ 0.4160825  0.5839175]
57166,[ 0.1565488  0.8434512]
57172,[ 0.12571259  0.87428741]
57175,[ 0.04772175  0.95227825]
57184,[ 0.05463427  0.94536573]
57192,[ 0.94951815  0.05048185]
57201,[ 0.23160128  0.76839872]
57212,[ 0.13657897  0.86342103]
57219,[ 0.03474654  0.96525346]
57224,[ 0.52378153  0.47621847]
57229,[ 0.03871504  0.96128496]
57253,[ 0.17268296  0.82731704]
57256,[ 0.1930916  0.8069084]
57258,[ 0.79059407  0.20940593]
57263,[ 0.94408534  0.05591466]
57273,[ 0.03928339  0.96071661]
57279,[ 0.38361955  0.61638045]
57288,[ 0.94362894  0.05637106]
57293,[ 0.34722401  0.65277599]
57299,[ 0.3329599  0.6670401]
57307,[ 0.26269607  0.73730393]
57311,[ 0.05549882  0.94450118]
57319,[ 0.02085845  0.97914155]
57320,[ 0.07169455  0.92830545]
57331,[ 0.03846339  0.96153661]
57351,[ 0.04689808  0.95310192]
57356,[ 0.01945649  0.98054351]
57374,[ 0.10674094  0.89325906]
57377,[ 0.63763281  0.36236719]
57383,[ 0.40093152  0.59906848]
57395,[ 0.07937233  0.92062767]
57397,[ 0.10779071  0.89220929]
57398,[ 0.05300152  0.94699848]
57406,[ 0.36422277  0.63577723]
57412,[ 0.17156686  0.82843314]
57421,[ 0.46126132  0.53873868]
57429,[ 0.13729308  0.86270692]
57437,[ 0.46162212  0.53837788]
57440,[ 0.93293992  0.06706008]
57441,[ 0.07879157  0.92120843]
57445,[ 0.03347981  0.96652019]
57450,[ 0.66379185  0.33620815]
57455,[ 0.91935867  0.08064133]
57456,[ 0.09271431  0.90728569]
57462,[ 0.29808734  0.70191266]
57472,[ 0.03452568  0.96547432]
57477,[ 0.82209445  0.17790555]
57510,[ 0.10840914  0.89159086]
57519,[ 0.27913709  0.72086291]
57520,[ 0.10595729  0.89404271]
57546,[ 0.04409329  0.95590671]
57553,[ 0.03830279  0.96169721]
57556,[ 0.07419292  0.92580708]
57564,[ 0.25614184  0.74385816]
57565,[ 0.06803004  0.93196996]
57568,[ 0.78993221  0.21006779]
57570,[ 0.42085468  0.57914532]
57586,[ 0.28147204  0.71852796]
57588,[ 0.51439791  0.48560209]
57592,[ 0.12017958  0.87982042]
57605,[ 0.06655824  0.93344176]
57620,[ 0.08236109  0.91763891]
57630,[ 0.06799037  0.93200963]
57634,[ 0.20600614  0.79399386]
57655,[ 0.1128659  0.8871341]
57662,[ 0.27902076  0.72097924]
57663,[ 0.15226246  0.84773754]
57668,[ 0.02690164  0.97309836]
57685,[ 0.14092941  0.85907059]
57690,[ 0.49443036  0.50556964]
57694,[ 0.25542226  0.74457774]
57696,[ 0.05549882  0.94450118]
57705,[ 0.02849572  0.97150428]
57719,[ 0.14618225  0.85381775]
57724,[ 0.04585793  0.95414207]
57728,[ 0.0905765  0.9094235]
57735,[ 0.8092391  0.1907609]
57745,[ 0.06625882  0.93374118]
57746,[ 0.07582585  0.92417415]
57749,[ 0.39033787  0.60966213]
57758,[ 0.02781966  0.97218034]
57767,[ 0.04756248  0.95243752]
57771,[ 0.92350208  0.07649792]
57787,[ 0.14650335  0.85349665]
57791,[ 0.25824568  0.74175432]
57793,[ 0.05384644  0.94615356]
57797,[ 0.32427777  0.67572223]
57805,[ 0.02232767  0.97767233]
57815,[ 0.16952245  0.83047755]
57818,[ 0.69080059  0.30919941]
57835,[ 0.09293835  0.90706165]
57844,[ 0.03206341  0.96793659]
57847,[ 0.08202971  0.91797029]
57853,[ 0.21054299  0.78945701]
57858,[ 0.05368242  0.94631758]
57862,[ 0.06998531  0.93001469]
57878,[ 0.03452568  0.96547432]
57879,[ 0.02781966  0.97218034]
57881,[ 0.72803589  0.27196411]
57891,[ 0.05037517  0.94962483]
57897,[ 0.48814262  0.51185738]
57905,[ 0.16419228  0.83580772]
57920,[ 0.90295111  0.09704889]
57923,[ 0.23544433  0.76455567]
57931,[ 0.01935135  0.98064865]
57934,[ 0.08428281  0.91571719]
57935,[ 0.41624094  0.58375906]
57941,[ 0.46253402  0.53746598]
57945,[ 0.26804117  0.73195883]
57957,[ 0.08208864  0.91791136]
57974,[ 0.11006413  0.88993587]
57976,[ 0.6457157  0.3542843]
57995,[ 0.06349832  0.93650168]
57999,[ 0.11639798  0.88360202]
58006,[ 0.35657956  0.64342044]
58033,[ 0.06592751  0.93407249]
58036,[ 0.07461238  0.92538762]
58041,[ 0.0571251  0.9428749]
58049,[ 0.3763915  0.6236085]
58061,[ 0.03935561  0.96064439]
58072,[ 0.17493412  0.82506588]
58073,[ 0.06159874  0.93840126]
58099,[ 0.05262396  0.94737604]
58113,[ 0.21508558  0.78491442]
58129,[ 0.13053239  0.86946761]
58150,[ 0.30134383  0.69865617]
58159,[ 0.09217214  0.90782786]
58164,[ 0.11645615  0.88354385]
58168,[ 0.55215189  0.44784811]
58189,[ 0.0667443  0.9332557]
58201,[ 0.45109633  0.54890367]
58208,[ 0.04937547  0.95062453]
58222,[ 0.031802  0.968198]
58229,[ 0.83727254  0.16272746]
58232,[ 0.19591515  0.80408485]
58234,[ 0.03217744  0.96782256]
58250,[ 0.82886208  0.17113792]
58257,[ 0.1014973  0.8985027]
58262,[ 0.02493647  0.97506353]
58271,[ 0.12254597  0.87745403]
58273,[ 0.06460789  0.93539211]
58274,[ 0.08252057  0.91747943]
58284,[ 0.07665518  0.92334482]
58296,[ 0.11993446  0.88006554]
58303,[ 0.27069394  0.72930606]
58315,[ 0.13361464  0.86638536]
58316,[ 0.6949226  0.3050774]
58328,[ 0.87894704  0.12105296]
58343,[ 0.13332535  0.86667465]
58345,[ 0.14020067  0.85979933]
58347,[ 0.08818108  0.91181892]
58360,[ 0.72884026  0.27115974]
58381,[ 0.24654274  0.75345726]
58390,[ 0.07557312  0.92442688]
58413,[ 0.71187384  0.28812616]
58438,[ 0.15618219  0.84381781]
58456,[ 0.04000935  0.95999065]
58457,[ 0.08767773  0.91232227]
58459,[ 0.38662461  0.61337539]
58494,[ 0.87073847  0.12926153]
58498,[ 0.03619277  0.96380723]
58517,[ 0.06558793  0.93441207]
58524,[ 0.41303547  0.58696453]
58527,[ 0.04664601  0.95335399]
58532,[ 0.06325783  0.93674217]
58541,[ 0.04458709  0.95541291]
58542,[ 0.72916192  0.27083808]
58566,[ 0.07925204  0.92074796]
58577,[ 0.03170459  0.96829541]
58583,[ 0.30890982  0.69109018]
58589,[ 0.02369099  0.97630901]
58594,[ 0.63789792  0.36210208]
58597,[ 0.11524362  0.88475638]
58599,[ 0.18928404  0.81071596]
58602,[ 0.07179887  0.92820113]
58610,[ 0.43679274  0.56320726]
58615,[ 0.98026665  0.01973335]
58630,[ 0.05549882  0.94450118]
58632,[ 0.86898732  0.13101268]
58634,[ 0.1696769  0.8303231]
58646,[ 0.68284757  0.31715243]
58658,[ 0.04293604  0.95706396]
58659,[ 0.06608672  0.93391328]
58675,[ 0.76198694  0.23801306]
58679,[ 0.45522433  0.54477567]
58681,[ 0.37851649  0.62148351]
58686,[ 0.02547777  0.97452223]
58701,[ 0.12051935  0.87948065]
58708,[ 0.10604331  0.89395669]
58717,[ 0.82978052  0.17021948]
58726,[ 0.11094311  0.88905689]
58728,[ 0.06873547  0.93126453]
58731,[ 0.42568726  0.57431274]
58734,[ 0.1198982  0.8801018]
58737,[ 0.39368462  0.60631538]
58745,[ 0.5633745  0.4366255]
58747,[ 0.05097582  0.94902418]
58766,[ 0.07584938  0.92415062]
58769,[ 0.21566738  0.78433262]
58786,[ 0.53155289  0.46844711]
58794,[ 0.32283095  0.67716905]
58802,[ 0.0585973  0.9414027]
58806,[ 0.11789653  0.88210347]
58816,[ 0.03347981  0.96652019]
58818,[ 0.62467483  0.37532517]
58819,[ 0.48977337  0.51022663]
58828,[ 0.1173851  0.8826149]
58842,[ 0.03253512  0.96746488]
58848,[ 0.66972226  0.33027774]
58872,[ 0.15393052  0.84606948]
58877,[ 0.90840639  0.09159361]
58878,[ 0.48840855  0.51159145]
58882,[ 0.08739954  0.91260046]
58884,[ 0.05790334  0.94209666]
58892,[ 0.0353299  0.9646701]
58899,[ 0.10654023  0.89345977]
58906,[ 0.03304503  0.96695497]
58908,[ 0.04671176  0.95328824]
58912,[ 0.2500536  0.7499464]
58918,[ 0.02190338  0.97809662]
58934,[ 0.32379379  0.67620621]
58937,[ 0.58525898  0.41474102]
58938,[ 0.05630829  0.94369171]
58946,[ 0.07994671  0.92005329]
58950,[ 0.02676158  0.97323842]
58962,[ 0.95183787  0.04816213]
58964,[ 0.04908925  0.95091075]
58976,[ 0.74755864  0.25244136]
58986,[ 0.08597025  0.91402975]
58991,[ 0.1310772  0.8689228]
58993,[ 0.04063032  0.95936968]
59000,[ 0.09409049  0.90590951]
59026,[ 0.03086418  0.96913582]
59028,[ 0.21495012  0.78504988]
59036,[ 0.04738002  0.95261998]
59040,[ 0.28766572  0.71233428]
59041,[ 0.03935561  0.96064439]
59042,[ 0.03928339  0.96071661]
59045,[ 0.1534123  0.8465877]
59049,[ 0.0468091  0.9531909]
59050,[ 0.03125963  0.96874037]
59051,[ 0.06742886  0.93257114]
59070,[ 0.41466173  0.58533827]
59078,[ 0.08279338  0.91720662]
59083,[ 0.03236591  0.96763409]
59086,[ 0.03201871  0.96798129]
59088,[ 0.42595005  0.57404995]
59112,[ 0.88034751  0.11965249]
59113,[ 0.93756853  0.06243147]
59134,[ 0.05044405  0.94955595]
59135,[ 0.0915374  0.9084626]
59140,[ 0.10458334  0.89541666]
59142,[ 0.17598921  0.82401079]
59155,[ 0.11286343  0.88713657]
59157,[ 0.18935088  0.81064912]
59159,[ 0.16147017  0.83852983]
59170,[ 0.04085397  0.95914603]
59178,[ 0.19038917  0.80961083]
59180,[ 0.03308179  0.96691821]
59181,[ 0.24808842  0.75191158]
59184,[ 0.02629531  0.97370469]
59202,[ 0.83090082  0.16909918]
59209,[ 0.40659626  0.59340374]
59214,[ 0.93966769  0.06033231]
59219,[ 0.47337842  0.52662158]
59227,[ 0.3223899  0.6776101]
59229,[ 0.26508395  0.73491605]
59268,[ 0.60313206  0.39686794]
59272,[ 0.51668935  0.48331065]
59278,[ 0.94927988  0.05072012]
59299,[ 0.12404662  0.87595338]
59300,[ 0.08294896  0.91705104]
59302,[ 0.48579612  0.51420388]
59309,[ 0.58219513  0.41780487]
59312,[ 0.05131675  0.94868325]
59320,[ 0.04526822  0.95473178]
59321,[ 0.04827835  0.95172165]
59328,[ 0.90650646  0.09349354]
59339,[ 0.07010502  0.92989498]
59357,[ 0.75581817  0.24418183]
59367,[ 0.09299206  0.90700794]
59368,[ 0.83425476  0.16574524]
59372,[ 0.10137576  0.89862424]
59374,[ 0.04822273  0.95177727]
59379,[ 0.23476824  0.76523176]
59380,[ 0.8542546  0.1457454]
59385,[ 0.89180589  0.10819411]
59394,[ 0.08171834  0.91828166]
59412,[ 0.09807631  0.90192369]
59420,[ 0.89842523  0.10157477]
59422,[ 0.75495437  0.24504563]
59432,[ 0.0285304  0.9714696]
59436,[ 0.17732202  0.82267798]
59440,[ 0.66313357  0.33686643]
59450,[ 0.04518376  0.95481624]
59451,[ 0.59858487  0.40141513]
59453,[ 0.34513272  0.65486728]
59456,[ 0.06758578  0.93241422]
59457,[ 0.43349483  0.56650517]
59464,[ 0.39691998  0.60308002]
59491,[ 0.08842435  0.91157565]
59499,[ 0.04510916  0.95489084]
59506,[ 0.43747638  0.56252362]
59514,[ 0.87648194  0.12351806]
59517,[ 0.4128252  0.5871748]
59523,[ 0.04890498  0.95109502]
59526,[ 0.21987406  0.78012594]
59527,[ 0.07298298  0.92701702]
59531,[ 0.1815483  0.8184517]
59532,[ 0.04526822  0.95473178]
59540,[ 0.18105789  0.81894211]
59558,[ 0.94991441  0.05008559]
59570,[ 0.9824806  0.0175194]
59571,[ 0.16891963  0.83108037]
59576,[ 0.06433276  0.93566724]
59584,[ 0.44879683  0.55120317]
59586,[ 0.80350635  0.19649365]
59588,[ 0.88808874  0.11191126]
59589,[ 0.03446725  0.96553275]
59650,[ 0.40098466  0.59901534]
59677,[ 0.08033076  0.91966924]
59687,[ 0.17614919  0.82385081]
59693,[ 0.46087972  0.53912028]
59694,[ 0.35569179  0.64430821]
59698,[ 0.07239825  0.92760175]
59699,[ 0.04251953  0.95748047]
59709,[ 0.36145268  0.63854732]
59711,[ 0.16167682  0.83832318]
59717,[ 0.02630475  0.97369525]
59723,[ 0.89764626  0.10235374]
59734,[ 0.02630475  0.97369525]
59776,[ 0.86628223  0.13371777]
59777,[ 0.04792439  0.95207561]
59789,[ 0.04211077  0.95788923]
59792,[ 0.95650095  0.04349905]
59797,[ 0.08879739  0.91120261]
59802,[ 0.61270396  0.38729604]
59813,[ 0.93126407  0.06873593]
59822,[ 0.20062315  0.79937685]
59826,[ 0.47743071  0.52256929]
59830,[ 0.28221239  0.71778761]
59843,[ 0.27786049  0.72213951]
59860,[ 0.06232733  0.93767267]
59864,[ 0.05927303  0.94072697]
59886,[ 0.98950635  0.01049365]
59887,[ 0.2414453  0.7585547]
59906,[ 0.05940118  0.94059882]
59915,[ 0.16297119  0.83702881]
59917,[ 0.04555078  0.95444922]
59923,[ 0.67462435  0.32537565]
59933,[ 0.03558806  0.96441194]
59944,[ 0.05012975  0.94987025]
59952,[ 0.69148628  0.30851372]
59954,[ 0.08152039  0.91847961]
59966,[ 0.18578972  0.81421028]
59988,[ 0.36548412  0.63451588]
59996,[ 0.02543938  0.97456062]
60000,[ 0.21791003  0.78208997]
60015,[ 0.06160515  0.93839485]
60016,[ 0.05020064  0.94979936]
60019,[ 0.19467043  0.80532957]
60020,[ 0.88029254  0.11970746]
60029,[ 0.16375362  0.83624638]
60031,[ 0.04975388  0.95024612]
60041,[ 0.14092397  0.85907603]
60049,[ 0.04904114  0.95095886]
60057,[ 0.0597347  0.9402653]
60063,[ 0.08455559  0.91544441]
60069,[ 0.09836545  0.90163455]
60081,[ 0.68848738  0.31151262]
60088,[ 0.32562231  0.67437769]
60090,[ 0.06715644  0.93284356]
60092,[ 0.0433082  0.9566918]
60093,[ 0.07099114  0.92900886]
60098,[ 0.65178483  0.34821517]
60099,[ 0.06007324  0.93992676]
60101,[ 0.49115944  0.50884056]
60110,[ 0.04136437  0.95863563]
60127,[ 0.12186671  0.87813329]
60144,[ 0.8091235  0.1908765]
60148,[ 0.03206341  0.96793659]
60171,[ 0.19552821  0.80447179]
60178,[ 0.02614926  0.97385074]
60186,[ 0.20146151  0.79853849]
60191,[ 0.03206341  0.96793659]
60211,[ 0.04919467  0.95080533]
60213,[ 0.17991321  0.82008679]
60215,[ 0.11178076  0.88821924]
60239,[ 0.24653433  0.75346567]
60241,[ 0.31923106  0.68076894]
60245,[ 0.0255597  0.9744403]
60250,[ 0.18469989  0.81530011]
60264,[ 0.05554168  0.94445832]
60279,[ 0.05142328  0.94857672]
60287,[ 0.06441639  0.93558361]
60300,[ 0.43625057  0.56374943]
60303,[ 0.10835025  0.89164975]
60308,[ 0.02749144  0.97250856]
60313,[ 0.17399884  0.82600116]
60339,[ 0.06681397  0.93318603]
60356,[ 0.02940034  0.97059966]
60369,[ 0.0294969  0.9705031]
60386,[ 0.01935135  0.98064865]
60390,[ 0.03570389  0.96429611]
60391,[ 0.0392837  0.9607163]
60408,[ 0.11790056  0.88209944]
60447,[ 0.74458699  0.25541301]
60454,[ 0.81218914  0.18781086]
60458,[ 0.1816634  0.8183366]
60490,[ 0.06636788  0.93363212]
60495,[ 0.59176277  0.40823723]
60511,[ 0.07080169  0.92919831]
60527,[ 0.73153219  0.26846781]
60545,[ 0.17587911  0.82412089]
60552,[ 0.06568369  0.93431631]
60570,[ 0.03929523  0.96070477]
60587,[ 0.06535884  0.93464116]
60603,[ 0.03143753  0.96856247]
60625,[ 0.03342384  0.96657616]
60632,[ 0.03906727  0.96093273]
60644,[ 0.0930168  0.9069832]
60651,[ 0.17612269  0.82387731]
60652,[ 0.03206341  0.96793659]
60659,[ 0.03206341  0.96793659]
60673,[ 0.02802404  0.97197596]
60675,[ 0.03446261  0.96553739]
60677,[ 0.03206341  0.96793659]
60683,[ 0.07513076  0.92486924]
60687,[ 0.24731197  0.75268803]
60693,[ 0.20387567  0.79612433]
60694,[ 0.06996704  0.93003296]
60698,[ 0.02642906  0.97357094]
60702,[ 0.05743817  0.94256183]
60740,[ 0.03457663  0.96542337]
60745,[ 0.02153836  0.97846164]
60765,[ 0.08109585  0.91890415]
60768,[ 0.08773593  0.91226407]
60774,[ 0.11715071  0.88284929]
60778,[ 0.24588607  0.75411393]
60779,[ 0.04057859  0.95942141]
60784,[ 0.03850958  0.96149042]
60788,[ 0.29030594  0.70969406]
60814,[ 0.14590089  0.85409911]
60833,[ 0.05364948  0.94635052]
60861,[ 0.03914292  0.96085708]
60869,[ 0.04140899  0.95859101]
60884,[ 0.05369075  0.94630925]
60895,[ 0.03477834  0.96522166]
60896,[ 0.02781939  0.97218061]
60898,[ 0.2092266  0.7907734]
60902,[ 0.16190205  0.83809795]
60905,[ 0.0452375  0.9547625]
60906,[ 0.02081334  0.97918666]
60911,[ 0.97074393  0.02925607]
60913,[ 0.11552384  0.88447616]
60924,[ 0.25735287  0.74264713]
60931,[ 0.16797145  0.83202855]
60937,[ 0.73453569  0.26546431]
60944,[ 0.04904114  0.95095886]
60946,[ 0.0966876  0.9033124]
60947,[ 0.06225692  0.93774308]
60950,[ 0.06628707  0.93371293]
60952,[ 0.03935561  0.96064439]
60965,[ 0.03569618  0.96430382]
60966,[ 0.05932051  0.94067949]
60974,[ 0.11692488  0.88307512]
60987,[ 0.39315356  0.60684644]
60997,[ 0.18027259  0.81972741]
61000,[ 0.87977705  0.12022295]
61019,[ 0.21599442  0.78400558]
61022,[ 0.03485583  0.96514417]
61030,[ 0.13124157  0.86875843]
61039,[ 0.05729275  0.94270725]
61052,[ 0.06587356  0.93412644]
61055,[ 0.31698381  0.68301619]
61056,[ 0.03935561  0.96064439]
61058,[ 0.0424089  0.9575911]
61066,[ 0.03636651  0.96363349]
61073,[ 0.21299011  0.78700989]
61095,[ 0.93428656  0.06571344]
61098,[ 0.04806157  0.95193843]
61122,[ 0.0818111  0.9181889]
61139,[ 0.1671648  0.8328352]
61142,[ 0.02056665  0.97943335]
61148,[ 0.03143753  0.96856247]
61149,[ 0.37927625  0.62072375]
61156,[ 0.02211961  0.97788039]
61175,[ 0.50415888  0.49584112]
61179,[ 0.03935561  0.96064439]
61195,[ 0.06059318  0.93940682]
61197,[ 0.03419233  0.96580767]
61218,[ 0.39304606  0.60695394]
61225,[ 0.0703761  0.9296239]
61261,[ 0.03440317  0.96559683]
61268,[ 0.08299384  0.91700616]
61275,[ 0.07129413  0.92870587]
61277,[ 0.16090971  0.83909029]
61286,[ 0.07704934  0.92295066]
61295,[ 0.03501859  0.96498141]
61298,[ 0.04143695  0.95856305]
61299,[ 0.08667173  0.91332827]
61304,[ 0.02208281  0.97791719]
61313,[ 0.21135718  0.78864282]
61323,[ 0.04211077  0.95788923]
61329,[ 0.02208281  0.97791719]
61332,[ 0.28677584  0.71322416]
61334,[ 0.06615033  0.93384967]
61342,[ 0.04663424  0.95336576]
61347,[ 0.04510501  0.95489499]
61350,[ 0.1655061  0.8344939]
61362,[ 0.10775603  0.89224397]
61364,[ 0.11184719  0.88815281]
61366,[ 0.05887798  0.94112202]
61367,[ 0.08681344  0.91318656]
61371,[ 0.06881403  0.93118597]
61373,[ 0.20275546  0.79724454]
61374,[ 0.40348062  0.59651938]
61388,[ 0.03652237  0.96347763]
61390,[ 0.07762597  0.92237403]
61395,[ 0.79856177  0.20143823]
61400,[ 0.2277342  0.7722658]
61420,[ 0.09453905  0.90546095]
61451,[ 0.05498489  0.94501511]
61457,[ 0.57614429  0.42385571]
61464,[ 0.45617585  0.54382415]
61469,[ 0.02582823  0.97417177]
61470,[ 0.03652237  0.96347763]
61473,[ 0.11782225  0.88217775]
61479,[ 0.03823337  0.96176663]
61489,[ 0.06840576  0.93159424]
61493,[ 0.89210101  0.10789899]
61500,[ 0.06987243  0.93012757]
61518,[ 0.80799545  0.19200455]
61520,[ 0.13876755  0.86123245]
61534,[ 0.96106068  0.03893932]
61542,[ 0.09752585  0.90247415]
61548,[ 0.03652237  0.96347763]
61556,[ 0.22172933  0.77827067]
61562,[ 0.56974119  0.43025881]
61569,[ 0.15519276  0.84480724]
61570,[ 0.04415896  0.95584104]
61573,[ 0.07869825  0.92130175]
61591,[ 0.04508941  0.95491059]
61604,[ 0.86003507  0.13996493]
61606,[ 0.77215707  0.22784293]
61608,[ 0.03908159  0.96091841]
61609,[ 0.73811647  0.26188353]
61610,[ 0.07031188  0.92968812]
61611,[ 0.25352331  0.74647669]
61626,[ 0.16419552  0.83580448]
61638,[ 0.37857517  0.62142483]
61661,[ 0.03940965  0.96059035]
61664,[ 0.08198458  0.91801542]
61666,[ 0.16264458  0.83735542]
61668,[ 0.39311933  0.60688067]
61696,[ 0.95683358  0.04316642]
61702,[ 0.02614926  0.97385074]
61708,[ 0.07229423  0.92770577]
61711,[ 0.12772931  0.87227069]
61721,[ 0.0561804  0.9438196]
61723,[ 0.0596965  0.9403035]
61725,[ 0.03499017  0.96500983]
61749,[ 0.13788621  0.86211379]
61765,[ 0.07802914  0.92197086]
61771,[ 0.04009056  0.95990944]
61775,[ 0.10342925  0.89657075]
61789,[ 0.0560342  0.9439658]
61795,[ 0.11330669  0.88669331]
61814,[ 0.0288646  0.9711354]
61819,[ 0.82688379  0.17311621]
61824,[ 0.06159874  0.93840126]
61826,[ 0.04756248  0.95243752]
61828,[ 0.0778916  0.9221084]
61833,[ 0.45277479  0.54722521]
61840,[ 0.09575796  0.90424204]
61853,[ 0.10168498  0.89831502]
61859,[ 0.95616886  0.04383114]
61862,[ 0.10223188  0.89776812]
61864,[ 0.1194857  0.8805143]
61868,[ 0.38939599  0.61060401]
61870,[ 0.69460893  0.30539107]
61888,[ 0.08649681  0.91350319]
61892,[ 0.05026323  0.94973677]
61895,[ 0.06729425  0.93270575]
61899,[ 0.0670699  0.9329301]
61928,[ 0.01935135  0.98064865]
61929,[ 0.03935561  0.96064439]
61934,[ 0.85675006  0.14324994]
61935,[ 0.11024476  0.88975524]
61937,[ 0.03410371  0.96589629]
61948,[ 0.28900435  0.71099565]
61949,[ 0.0294969  0.9705031]
61954,[ 0.20229311  0.79770689]
61961,[ 0.04568832  0.95431168]
61980,[ 0.0419599  0.9580401]
61987,[ 0.25710885  0.74289115]
61989,[ 0.06553579  0.93446421]
61994,[ 0.34609872  0.65390128]
62000,[ 0.04367324  0.95632676]
62014,[ 0.07838721  0.92161279]
62015,[ 0.08771449  0.91228551]
62016,[ 0.18424849  0.81575151]
62018,[ 0.82046542  0.17953458]
62023,[ 0.11484356  0.88515644]
62051,[ 0.6941591  0.3058409]
62054,[ 0.02563291  0.97436709]
62067,[ 0.1000927  0.8999073]
62072,[ 0.52186297  0.47813703]
62080,[ 0.07407786  0.92592214]
62084,[ 0.10720572  0.89279428]
62093,[ 0.22849935  0.77150065]
62096,[ 0.58910496  0.41089504]
62097,[ 0.20888175  0.79111825]
62099,[ 0.08865282  0.91134718]
62143,[ 0.26696192  0.73303808]
62147,[ 0.07011987  0.92988013]
62150,[ 0.04124889  0.95875111]
62155,[ 0.24145346  0.75854654]
62156,[ 0.12331008  0.87668992]
62167,[ 0.17654347  0.82345653]
62178,[ 0.58822844  0.41177156]
62179,[ 0.13359829  0.86640171]
62186,[ 0.02762738  0.97237262]
62191,[ 0.06242321  0.93757679]
62196,[ 0.44106189  0.55893811]
62200,[ 0.05338873  0.94661127]
62205,[ 0.05064136  0.94935864]
62224,[ 0.71915647  0.28084353]
62228,[ 0.0933196  0.9066804]
62230,[ 0.06518613  0.93481387]
62233,[ 0.07691645  0.92308355]
62235,[ 0.97500998  0.02499002]
62241,[ 0.06472583  0.93527417]
62243,[ 0.52862318  0.47137682]
62276,[ 0.38082252  0.61917748]
62281,[ 0.03541  0.96459]
62295,[ 0.06159874  0.93840126]
62304,[ 0.16701053  0.83298947]
62307,[ 0.3420266  0.6579734]
62319,[ 0.0659124  0.9340876]
62320,[ 0.03206341  0.96793659]
62325,[ 0.12857776  0.87142224]
62326,[ 0.15723637  0.84276363]
62333,[ 0.93494313  0.06505687]
62339,[ 0.0656923  0.9343077]
